lon rpoH mopA htpG rpoE_rseABC ibpAB ecfABC ecfH fkpA crp araE xprB_dsbC_recJ lpxDA_fabZ ppiA dnaA ptsHI_crr cirA cyaA speC araBAD clpP nagBACD araJ nupG ecfK fur yhfA srlAEBD_gutM_srlR_gutQ fucPIKUR mopB mglBAC malK_lamB_malM uppS_cdsA_ecfE fecIR sodA tnaLAB deoCABD fepB glgS htrA acs ebgAC araC ansB fnr himA cytR narK gntKU ivbL_ilvBN icdA hflB arcA fhuACDB frdABCD ecfD malEFG narL appY dcuB_fumB focA_pflB ecfG melAB tdcABCDEFG gltA fixABCX hypABCDE fucAO nuoABCEFGHIJKLMN aceBAK caiTABCDE malT nrfABCDEFG tsx gntT cydAB manXYZ appCBA ompC yjdHG cpxAR htpY malI dnaKJ malS grpE deoR pspABCDE sdhCDAB_b0725_sucABCD dmsABC ostA_surA_pdxA FruR marRAB cyoABCDE tonB soxS nfo rpoD uhpT caiF
0.13462195 0.06094445 0.14688978 0.19029326 0.18585893 0.17852447 0.39145246 0.50141757 0.35658055 0.77356267 0.43973309 0.70492024 0.31801655 0.03411500 0.10967737 0.30116601 0.62771545 0.13307679 0.06684497 0.87526141 0.21875800 0.59696151 0.84770026 0.16064770 0.41434130 0.46281387 0.91314269 0.39202648 0.93128127 0.16088901 0.89604514 0.91955626 0.35178136 0.65750121 0.12102436 0.89590176 0.16195726 0.34720573 0.92238800 0.67889180 0.75306794 0.85627555 0.64969187 0.67623843 0.22643721 0.18585893 0.95786758 0.57817360 0.89901445 0.87041151 0.10812324 0.13877990 0.52394636 0.25929220 0.33322605 0.43988563 0.90330999 0.77247670 0.74917357 0.16075499 0.21598071 0.34076387 0.87938800 0.65363620 0.55244409 0.62885102 0.40842715 0.93375717 0.34079043 0.15865741 0.41502853 0.86264328 0.89754341 0.10544272 0.90312885 0.53530314 0.44019256 0.81165861 0.64238682 0.81414107 0.95786758 0.13104156 0.24822030 0.14764495 0.91462244 0.16304069 0.04213212 0.32011289 0.41205505 0.33220534 0.45585752 0.13347040 0.18585893 0.34375413 0.35569246 0.48195320 0.51340860 0.48889129 0.91892096 0.21740074
0.24943448 0.12176231 0.26891372 0.33424656 0.26686999 0.31706104 0.50634299 0.61591724 0.46912623 0.79677416 0.44124164 0.51521727 0.42645790 0.10209936 0.12613606 0.13746056 0.63639270 0.11797593 0.05875043 0.88366854 0.37429060 0.60078354 0.85760876 0.08378367 0.53009784 0.46629599 0.92346182 0.39461478 0.93922539 0.29058121 0.90819179 0.92911836 0.46390442 0.65491953 0.12774080 0.90806343 0.12242151 0.34403965 0.93169052 0.44664913 0.73969587 0.87240694 0.65953263 0.66478962 0.20322584 0.26686999 0.25774757 0.57994857 0.91084858 0.88516896 0.26579967 0.25608916 0.48953766 0.25661265 0.33395158 0.55600353 0.91464606 0.71080310 0.72241961 0.15528181 0.23236199 0.45182300 0.89324875 0.68445500 0.57494348 0.64258367 0.45047581 0.94152257 0.30923529 0.14414647 0.36730079 0.87816151 0.86379334 0.05674699 0.91452627 0.53235313 0.44920542 0.79048696 0.52975342 0.73313001 0.25774757 0.24366032 0.24340191 0.27009760 0.92464721 0.29385994 0.74225243 0.42881960 0.44088776 0.31564342 0.57188681 0.46402352 0.26686999 0.37290658 0.35249077 0.49794894 0.57590897 0.60399573 0.92860726 0.22701686
0.08405112 0.03687139 0.09220154 0.12175175 0.29174886 0.11362709 0.53718854 0.64472016 0.50000092 0.46484696 0.40111118 0.76882376 0.45694151 0.10838541 0.94413743 0.22128481 0.48755690 0.37645071 0.21980348 0.72499243 0.14175879 0.52235786 0.67943447 0.21870884 0.56074673 0.39723629 0.72775110 0.34254938 0.79713131 0.10160952 0.68668194 0.74687120 0.49475573 0.70610401 0.08356937 0.68635091 0.23001799 0.41014397 0.75135655 0.74226409 0.80741912 0.60236093 0.49215084 0.73491595 0.53515304 0.29174886 0.95946014 0.47735990 0.69358603 0.63069948 0.13233004 0.08680381 0.81233319 0.31395872 0.80929177 0.58628146 0.70572729 0.04621723 0.92154980 0.46569924 0.64907249 0.48259412 0.64959644 0.72496176 0.34290855 0.73938743 0.63835388 0.79846747 0.03559444 0.10945283 0.40736348 0.61491900 0.11113393 0.16165534 0.70330785 0.46991184 0.30989929 0.94277398 0.49887460 0.70825114 0.95946014 0.08168875 0.32434108 0.09270610 0.73816626 0.10306579 0.04054030 0.45933682 0.18716771 0.79530070 0.60185721 0.46888009 0.29174886 0.12868216 0.41918124 0.24599289 0.45790189 0.63316019 0.74238337 0.64590241
0.26176843 0.12886708 0.28184917 0.34882521 0.64828914 0.33126309 0.83854775 0.89035217 0.81734116 0.75651277 0.43854211 0.64794316 0.79014011 0.11644001 0.46243245 0.10004532 0.62120577 0.14440934 0.07301236 0.86889125 0.38959374 0.59404145 0.84023041 0.08813533 0.85102021 0.46016210 0.90531636 0.39005278 0.92529426 0.30412535 0.88686892 0.91230200 0.81418785 0.65946871 0.13177098 0.88671450 0.12987204 0.34962815 0.91531733 0.59009220 0.76168864 0.84419934 0.64231938 0.68388386 0.24348723 0.64828914 0.22699375 0.55380356 0.89006818 0.85932774 0.28263808 0.26863439 0.54754170 0.26134681 0.46709167 0.86377998 0.89473807 0.22208938 0.76657897 0.20095390 0.47744782 0.80671133 0.86895667 0.78921066 0.53709977 0.75331606 0.64881634 0.92788544 0.10535988 0.18636200 0.26289700 0.85100884 0.42417470 0.06053332 0.89450426 0.53581946 0.43350935 0.82529871 0.18198828 0.35171086 0.22699375 0.25580605 0.25182800 0.28306795 0.90703836 0.30749067 0.77300619 0.79173537 0.39270142 0.47413595 0.87120354 0.62512443 0.64828914 0.32434462 0.35814160 0.93860165 0.89086709 0.88536339 0.91156461 0.42920744
0.52533476 0.31587591 0.55055557 0.62574747 0.40649703 0.60724478 0.65869215 0.75107425 0.62444152 0.06517743 0.15461943 0.58848669 0.58316463 0.63462162 0.14887090 0.61938546 0.15280352 0.88264881 0.77826524 0.23896255 0.66578993 0.19263066 0.20988161 0.21737022 0.67975192 0.14502580 0.17665792 0.13766774 0.45139632 0.57700575 0.14959917 0.19917051 0.61950835 0.89277739 0.13962889 0.14940358 0.32363601 0.72983693 0.19520494 0.52195573 0.61587038 0.10840992 0.12898294 0.57183674 0.93482259 0.40649703 0.26341304 0.74431476 0.15375342 0.12055551 0.04245129 0.53411219 0.98179456 0.64002884 0.56938720 0.70204476 0.16511860 0.38618303 0.99321356 0.54393000 0.35411114 0.60797023 0.12952861 0.66800631 0.06449917 0.31460602 0.81086064 0.42176509 0.08557838 0.15277598 0.15580064 0.11361236 0.61880696 0.22960432 0.15985608 0.36872462 0.09133482 0.99509942 0.37450425 0.59350297 0.26341304 0.51757803 0.47665093 0.55204311 0.20058489 0.58087010 0.73658696 0.58550822 0.02646947 0.86770107 0.71537805 0.20252119 0.40649703 0.01259554 0.73711558 0.76883171 0.74833670 0.74158788 0.18785543 0.26801223
0.322645596 0.165777184 0.345212553 0.418471804 0.900703028 0.399554756 0.962348680 0.975586053 0.956560115 0.041191087 0.112746906 0.962212218 0.948792500 0.468051673 0.621956693 0.364024449 0.113344654 0.924280802 0.850663274 0.173872685 0.461609949 0.138912983 0.152096002 0.332468516 0.965648635 0.107283812 0.116769634 0.104288231 0.413571080 0.369917119 0.097794432 0.133544325 0.955680001 0.920687656 0.119031812 0.097658797 0.385327222 0.792230625 0.130022018 0.951279568 0.588044661 0.069699580 0.092070245 0.549127615 0.958809001 0.900703028 0.891626469 0.841407155 0.100680422 0.077887151 0.089615369 0.330393689 0.988703136 0.715066689 0.410605273 0.968948969 0.108900006 0.365758699 0.995807538 0.411952465 0.399940786 0.953572387 0.083987689 0.740406709 0.041810969 0.289976337 0.972427494 0.379660140 0.051093163 0.147491458 0.083535317 0.073196870 0.598066947 0.345287097 0.104937773 0.363708884 0.072304382 0.996973181 0.043253205 0.099296984 0.891626469 0.315889940 0.488974560 0.346573097 0.135224125 0.373619575 0.108373531 0.949259266 0.016928720 0.880975532 0.970834647 0.585226043 0.900703028 0.007823816 0.798293325 0.708501287 0.901383359 0.974363099 0.124746257 0.262852269
0.11133065 0.04966867 0.12177467 0.15914139 0.21949297 0.14894481 0.44208886 0.55334432 0.40571345 0.73750895 0.43712600 0.68839793 0.36484886 0.05715327 0.37809897 0.24036098 0.61380972 0.15728803 0.08012000 0.86158663 0.18400526 0.59066759 0.83170498 0.11939793 0.46567283 0.45710740 0.89633486 0.38777638 0.91846240 0.13375559 0.87637663 0.90397511 0.40066476 0.66173331 0.13647827 0.87620988 0.14289687 0.35243086 0.90718772 0.64831363 0.77022115 0.83050603 0.63395255 0.69168451 0.26249105 0.21949297 0.75861164 0.41865314 0.87983216 0.84672265 0.15052453 0.11486471 0.57232335 0.26372881 0.61485311 0.49172474 0.88492851 0.15617626 0.78409477 0.28411758 0.46773411 0.38903512 0.85707074 0.67675657 0.52098464 0.77501822 0.45789684 0.92116622 0.13204167 0.14523485 0.48055821 0.83779908 0.32320414 0.08155809 0.88462799 0.53510461 0.42599642 0.83892403 0.59320160 0.78050686 0.75861164 0.10829219 0.25591947 0.12241924 0.89835375 0.13560304 0.24138836 0.36708774 0.37270010 0.51837597 0.50787219 0.24980340 0.21949297 0.30442257 0.36097468 0.73714396 0.62971054 0.54092822 0.90311275 0.48756316
0.21322083 0.10157599 0.23074143 0.29048514 0.63010824 0.27462152 0.82758622 0.88241453 0.80527418 0.69399866 0.43349640 0.82305974 0.77676690 0.08337950 0.44252095 0.12340576 0.59629097 0.18780049 0.09739264 0.84399527 0.32786834 0.58242958 0.81134549 0.10554263 0.84074472 0.44968950 0.87467760 0.38223597 0.90215653 0.25038660 0.85124191 0.88388475 0.80196302 0.66723221 0.09791740 0.85104702 0.13925078 0.35929188 0.88751308 0.78029887 0.78600919 0.79819277 0.61417116 0.70686482 0.30600134 0.63010824 0.59237151 0.75578208 0.85528421 0.81681916 0.23273224 0.21919151 0.62375506 0.26958188 0.28319516 0.85423361 0.86139172 0.85764565 0.81815073 0.13869942 0.24787956 0.79411918 0.82877793 0.79649340 0.48720923 0.59902612 0.68165495 0.90504591 0.18597191 0.17604262 0.21252051 0.80655236 0.93955959 0.07419676 0.86090467 0.52972509 0.40853503 0.86514214 0.19402148 0.36989176 0.59237151 0.20805260 0.26557826 0.23181054 0.87749277 0.25337378 0.40762849 0.77843549 0.33208781 0.39808769 0.86209445 0.58293675 0.63010824 0.26442236 0.36790753 0.36055533 0.68085224 0.87711451 0.88268608 0.20954779
0.03179074 0.01351312 0.03506750 0.04725977 0.03331904 0.04385782 0.08852293 0.13182436 0.07721300 0.63450429 0.42751753 0.57479040 0.06577387 0.06506606 0.40887632 0.41853371 0.57091172 0.23199601 0.12354867 0.81776784 0.05580359 0.56984720 0.78142745 0.16888546 0.09650802 0.43846896 0.84233114 0.37382163 0.87822652 0.03889547 0.81413183 0.85384127 0.07573124 0.67554899 0.12133049 0.81389895 0.18142912 0.36982067 0.85794119 0.55515831 0.80050243 0.75170841 0.58559257 0.72210304 0.36549571 0.03331904 0.91527586 0.30032521 0.81896816 0.77340737 0.04117090 0.03289336 0.68412765 0.27862501 0.83533068 0.10600441 0.82653717 0.01100319 0.85460152 0.41715622 0.58762805 0.07239385 0.78746307 0.57248040 0.44602017 0.82056822 0.33778939 0.88117736 0.03426442 0.04780665 0.75622611 0.76141826 0.02790540 0.11727198 0.82571153 0.51712864 0.38404798 0.89282906 0.92246586 0.96668089 0.91527586 0.03084775 0.27948589 0.03527155 0.84652561 0.03949243 0.08472408 0.06636926 0.28553982 0.68181324 0.11228358 0.05377776 0.03331904 0.21941539 0.37853964 0.80801731 0.49055288 0.12619421 0.85205700 0.69564859
0.12470278 0.05610203 0.13620898 0.17711166 0.25503116 0.16599097 0.49099551 0.60129392 0.45386966 0.49309296 0.40676540 0.60680704 0.41151333 0.16751786 0.75436430 0.15671865 0.50274630 0.35026938 0.20100473 0.74269406 0.20410166 0.53178608 0.69846454 0.12258873 0.51478117 0.40528842 0.74959565 0.34870014 0.81218640 0.14936850 0.71051061 0.76734878 0.44867415 0.70013811 0.08630805 0.71019411 0.17454193 0.40206059 0.77190078 0.54396633 0.80937801 0.62913942 0.50914630 0.73575606 0.50690704 0.25503116 0.43260413 0.75057091 0.71710630 0.65665688 0.16606236 0.12859990 0.79446109 0.30678507 0.33278784 0.54079979 0.72846006 0.99422669 0.91296436 0.20960442 0.21132507 0.43666629 0.67491069 0.71160107 0.35949051 0.51461074 0.60406560 0.81402979 0.22537244 0.08839157 0.30309317 0.64135532 0.99775445 0.09444623 0.72637627 0.47807255 0.32272953 0.93642994 0.54501520 0.74496884 0.43260413 0.12134921 0.31627365 0.13691804 0.75870840 0.15139391 0.56739587 0.41385198 0.20113297 0.52727256 0.55679341 0.63321287 0.25503116 0.14105318 0.41104387 0.27719980 0.45495974 0.58922123 0.76343551 0.19408674
0.37920131 0.20307982 0.40336832 0.47992344 0.25853100 0.46042790 0.49557938 0.60568221 0.45841909 0.06926525 0.16102302 0.51645233 0.41596156 0.62397722 0.23614356 0.40703210 0.15890002 0.87572401 0.76680801 0.24905434 0.52369161 0.20078907 0.21891889 0.21592150 0.51936052 0.15079919 0.18634386 0.14268616 0.45740725 0.42950478 0.15808637 0.20962394 0.45321471 0.88850750 0.10454897 0.15788175 0.32137250 0.72070923 0.20565379 0.44784101 0.62029349 0.11487600 0.13492424 0.57548919 0.93073469 0.25853100 0.26622847 0.66984555 0.16243129 0.12764230 0.07992726 0.38753052 0.98059119 0.62940761 0.64311290 0.54535046 0.17423975 0.30221895 0.99275894 0.61124007 0.37391426 0.44118257 0.13706067 0.62042509 0.06825520 0.34185432 0.72663454 0.42847106 0.09038428 0.08835620 0.21150328 0.12034685 0.52775125 0.22697002 0.16880968 0.36959091 0.09437505 0.99477085 0.54046400 0.74146900 0.26622847 0.37191166 0.47459923 0.40481637 0.21094126 0.43339342 0.73377153 0.41830752 0.02807653 0.88888541 0.56131415 0.46889106 0.25853100 0.01342550 0.72814220 0.30217325 0.47239707 0.59365260 0.19800767 0.30444521
0.331485945 0.171407064 0.354347760 0.428277638 0.872457969 0.409229254 0.950677856 0.967881755 0.943201919 0.505745913 0.409104272 0.897560884 0.933212413 0.132731256 0.276774277 0.450101681 0.509362297 0.338839536 0.192998805 0.750290062 0.471606853 0.535777996 0.706689854 0.135341883 0.954953566 0.408717049 0.758975615 0.351312675 0.818706249 0.379327348 0.720809353 0.776127721 0.942067375 0.697597652 0.056340123 0.720499687 0.178258179 0.398650151 0.780689395 0.867360531 0.809869510 0.640869791 0.516552240 0.735752835 0.494254087 0.872457969 0.633478504 0.695065246 0.727260472 0.667976915 0.040440685 0.339339977 0.786073022 0.303772222 0.435102996 0.959238313 0.738262789 0.225268127 0.908857173 0.243306521 0.539397707 0.939352977 0.685916492 0.841987196 0.366936841 0.679054357 0.835453427 0.820740485 0.060555928 0.292198479 0.192401983 0.652912071 0.428652066 0.102695298 0.736320056 0.481731336 0.328409909 0.933389389 0.056557612 0.127542031 0.633478504 0.324633901 0.312743588 0.355724748 0.767541633 0.383066729 0.366521496 0.933811211 0.207632928 0.705290478 0.961690374 0.080790881 0.872457969 0.146882761 0.407609168 0.003339056 0.473362594 0.966286356 0.772454320 0.453628944
0.05193135 0.02234138 0.05716149 0.07642698 0.12730184 0.07108210 0.29129683 0.39121384 0.26151296 0.89536396 0.44640936 0.63298106 0.22956219 0.02706722 0.57247737 0.14711514 0.67105250 0.05774564 0.02780343 0.91631202 0.08974706 0.61528837 0.89664439 0.10742787 0.31132540 0.47962922 0.96341415 0.40448955 0.97052890 0.06324317 0.95573288 0.96612338 0.25748125 0.64503347 0.13752763 0.95566777 0.12223036 0.33207035 0.96749928 0.59812856 0.65434477 0.93719700 0.69900662 0.60061164 0.10463604 0.12730184 0.79676889 0.44888257 0.95707879 0.94389586 0.33061119 0.05369377 0.30526626 0.24654179 0.30720978 0.33414225 0.95891398 0.68011880 0.54388845 0.13352183 0.19041647 0.24828592 0.94808579 0.58669237 0.70404445 0.65983603 0.26022001 0.97184936 0.47066416 0.12327171 0.48834672 0.94023017 0.84582065 0.06932802 0.95893599 0.46389156 0.48643276 0.64150456 0.73761745 0.87269816 0.79676889 0.05042205 0.22405156 0.05748645 0.96374741 0.06418886 0.20323111 0.23127317 0.61175536 0.18736934 0.34866470 0.37719879 0.12730184 0.55151845 0.34038003 0.42885099 0.44282379 0.37934597 0.96597294 0.21556307
0.29805749 0.15048772 0.31971642 0.39079424 0.82825554 0.37232729 0.93145408 0.95504651 0.92130579 0.82876024 0.44312461 0.87331960 0.90784170 0.05628064 0.20424152 0.02250444 0.64801522 0.09776120 0.04813000 0.89477965 0.43320467 0.60578039 0.87079438 0.09048460 0.93728678 0.47086790 0.93708286 0.39800721 0.94979811 0.34355372 0.92430716 0.94173741 0.91977107 0.65152969 0.07931830 0.92419947 0.11794813 0.33990812 0.94393644 0.83791072 0.71769932 0.89407164 0.67273766 0.64689720 0.17123976 0.82825554 0.58551674 0.43757244 0.92653541 0.90490303 0.44045274 0.30548142 0.43721606 0.25312588 0.44007540 0.94315132 0.92967039 0.03679030 0.67828077 0.16520396 0.65032303 0.91610513 0.91173258 0.79804798 0.60976759 0.84473361 0.64492533 0.95181450 0.03159291 0.18077987 0.24791607 0.89896233 0.08971138 0.06055491 0.92961668 0.52250740 0.46146739 0.75497449 0.07836867 0.17174446 0.58551674 0.29159504 0.23693147 0.32102575 0.93792473 0.34713769 0.41448326 0.90864497 0.48632255 0.42961412 0.94651756 0.98245726 0.82825554 0.41941434 0.34831165 0.05936809 0.52169465 0.95284566 0.94137079 0.59584952
0.27154354 0.13458407 0.29207747 0.36026477 0.89536356 0.34242957 0.96017672 0.97415735 0.95407147 0.22060150 0.31035474 0.95440659 0.94588322 0.25064533 0.60221753 0.20265417 0.32292287 0.64946293 0.46369104 0.50808764 0.40154583 0.39204083 0.45946672 0.24554571 0.96366038 0.29170256 0.46553532 0.25989784 0.62758208 0.31480769 0.41661874 0.49578008 0.95314341 0.78425573 0.10077285 0.41624493 0.28967085 0.52666598 0.49613539 0.94084656 0.73638798 0.33048154 0.30870376 0.67505795 0.77939835 0.89536356 0.85577926 0.80087977 0.42448668 0.35752990 0.12806702 0.27856914 0.92999193 0.42273868 0.41531218 0.96714576 0.44189253 0.32535135 0.97300965 0.32680843 0.45942832 0.95092055 0.37658838 0.81029843 0.18940431 0.48192208 0.93097297 0.61739547 0.05557194 0.13283178 0.13535214 0.34225006 0.55443006 0.21452820 0.43580123 0.40413552 0.18819316 0.98045598 0.04573206 0.10463644 0.85577926 0.26543857 0.40718675 0.29332241 0.49102177 0.31823715 0.14422060 0.94637580 0.08567282 0.82623040 0.96913715 0.77315702 0.89536356 0.04814229 0.53593794 0.77886910 0.92098812 0.97286554 0.48427350 0.35239506
0.16744585 0.07741106 0.18207552 0.23303579 0.36681860 0.21933964 0.62011710 0.71847841 0.58443816 0.05397312 0.13602878 0.77862141 0.54198944 0.46583553 0.96539719 0.35145190 0.13523255 0.90188084 0.81093979 0.20989389 0.26579535 0.16887096 0.18396862 0.29196820 0.64226513 0.12828034 0.14935131 0.12298700 0.43430782 0.19864726 0.12583588 0.16946498 0.57933352 0.90516147 0.08777244 0.12566677 0.35912693 0.75692343 0.16560811 0.74298320 0.60328341 0.09049317 0.11219821 0.56150667 0.94602668 0.36681860 0.80809399 0.73524970 0.12943068 0.10085853 0.09167062 0.17241562 0.98505257 0.67207391 0.57562219 0.66588493 0.13944875 0.38756834 0.99443930 0.56040410 0.34559309 0.56742779 0.10854652 0.65053412 0.05404213 0.30068885 0.79337831 0.40271893 0.08912987 0.09694626 0.15855084 0.09492735 0.62018361 0.30280825 0.13472163 0.36636734 0.08272611 0.99598550 0.41446984 0.63318140 0.80809399 0.16315706 0.48234604 0.18297277 0.17107609 0.20118284 0.19190601 0.54438366 0.02203762 0.87107881 0.68009846 0.59442488 0.36681860 0.01034605 0.76370857 0.12959320 0.41323724 0.70823227 0.15915256 0.26187280
0.05034328 0.02163752 0.05542283 0.07414841 0.15904842 0.06895099 0.34764872 0.45449888 0.31466130 0.78061564 0.44020492 0.63334848 0.27866735 0.05451715 0.91488767 0.10573456 0.63037437 0.12844884 0.06434936 0.87784771 0.08710883 0.59814113 0.85074226 0.10597191 0.36953158 0.46388722 0.91631837 0.39282473 0.93372044 0.06133156 0.89977742 0.92249942 0.31015433 0.65670543 0.08354672 0.89963862 0.13102763 0.34622800 0.92525341 0.59013058 0.74921311 0.86121460 0.65270522 0.67288934 0.21938401 0.15904842 0.69677203 0.46406196 0.90265173 0.87493564 0.29078463 0.05205477 0.51378108 0.25846402 0.46886538 0.39417267 0.90679476 0.37299808 0.74144438 0.21747023 0.31863105 0.29983752 0.88364098 0.63795939 0.55906998 0.71049487 0.38133938 0.93614406 0.26122219 0.08982689 0.49401578 0.86739733 0.60551458 0.07167506 0.90663348 0.53470849 0.44294158 0.80556822 0.68436745 0.84095157 0.69677203 0.04887775 0.24674496 0.05573849 0.91770451 0.06225057 0.30322797 0.28061102 0.42049432 0.40279993 0.40969884 0.58481715 0.15904842 0.35225790 0.35470382 0.18198303 0.32114411 0.44210537 0.92190353 0.33678076
0.06541399 0.02837164 0.07189903 0.09562781 0.02132120 0.08906963 0.05783606 0.08756898 0.05023070 0.25210759 0.32846766 0.19700162 0.04260445 0.40472123 0.57439522 0.38885586 0.34866854 0.60871594 0.42061402 0.54513083 0.11188890 0.41626884 0.49554958 0.17033671 0.06324515 0.31059645 0.50916989 0.27498290 0.65466777 0.07941663 0.45961118 0.53843552 0.04923912 0.77026847 0.07822184 0.45922915 0.25805227 0.50424192 0.53974164 0.15170682 0.75190233 0.37022619 0.33721719 0.68871649 0.74789222 0.02132120 0.11324806 0.62513038 0.46764020 0.39859088 0.07537605 0.06760136 0.91772270 0.40099092 0.51561103 0.06972105 0.48478609 0.54125565 0.96802032 0.41140384 0.26828335 0.04700982 0.41841269 0.53867492 0.21124151 0.45271914 0.46276123 0.64696082 0.20633066 0.01908850 0.44719399 0.38260124 0.75273881 0.14971789 0.47914735 0.41195169 0.20526193 0.97682715 0.94955426 0.97867880 0.11324806 0.06353910 0.39494719 0.07230134 0.53262257 0.08058336 0.88675194 0.04299976 0.09765462 0.75516496 0.07402895 0.31827817 0.02132120 0.05652316 0.51354742 0.38669114 0.32048999 0.08364685 0.52792954 0.27353319
0.15819156 0.07269826 0.17217990 0.22111929 0.45282659 0.20793362 0.69986986 0.78474945 0.66766737 0.27539695 0.34016954 0.77817766 0.62831321 0.24602195 0.95857839 0.14865291 0.36659276 0.57979337 0.39168235 0.57023238 0.25275572 0.43222169 0.52030578 0.18279783 0.71947159 0.32320220 0.53908918 0.28497539 0.67344556 0.18805807 0.48952270 0.56744457 0.66299569 0.76093578 0.10205580 0.48913832 0.24262807 0.48968402 0.56937346 0.73346347 0.76194714 0.39861151 0.35713380 0.69753917 0.72460305 0.45282659 0.65043051 0.83298794 0.49759310 0.42767409 0.14867762 0.16294042 0.90819678 0.38708645 0.37037980 0.74005664 0.51440509 0.84420737 0.96408962 0.28433222 0.25075352 0.65203481 0.44786515 0.75130502 0.22684042 0.41788617 0.78208000 0.66733105 0.13582997 0.09093047 0.18671348 0.41131568 0.93325185 0.15761778 0.50913242 0.41786903 0.21755454 0.97396467 0.33133562 0.54717341 0.65043051 0.15409593 0.38623642 0.17303871 0.56096352 0.19049062 0.34956914 0.63056376 0.10661594 0.67588515 0.75228862 0.90667349 0.45282659 0.06302626 0.49899126 0.47983607 0.66793629 0.77616326 0.55769865 0.20617284
0.05841018 0.02522686 0.06424860 0.08568562 0.06711883 0.07974916 0.16855845 0.24067230 0.14869109 0.91659155 0.44729821 0.31479270 0.12813285 0.08728547 0.53660495 0.06230109 0.67808484 0.04554681 0.02178369 0.92275850 0.10044386 0.61809036 0.90446177 0.07423246 0.18231896 0.48222693 0.97127933 0.40640682 0.97679728 0.07102751 0.96518954 0.97340623 0.14605473 0.64310705 0.14925791 0.96513782 0.10904070 0.32976636 0.97450879 0.25561742 0.62742877 0.95040832 0.70705354 0.58288825 0.08340837 0.06711883 0.18483776 0.38023051 0.96625785 0.95576412 0.51018366 0.06037847 0.25492501 0.24461389 0.32482177 0.19840490 0.96770107 0.57626917 0.48146739 0.13899399 0.19004360 0.14008798 0.95910649 0.53630245 0.74370382 0.67926631 0.17794993 0.97787007 0.51860231 0.06521450 0.57579280 0.95283562 0.77822422 0.04792892 0.96773137 0.42600866 0.49423383 0.58542524 0.85073856 0.93288130 0.18483776 0.05672384 0.22010540 0.06461108 0.97150273 0.07208064 0.81516224 0.12921465 0.66476078 0.16482644 0.20887859 0.67479542 0.06711883 0.60906787 0.33804756 0.51878810 0.42795012 0.23163365 0.97330315 0.23468576
0.31639638 0.16184035 0.33874483 0.41149410 0.44683335 0.39267949 0.69475853 0.78062980 0.66227241 0.23692952 0.32009678 0.82521288 0.62264031 0.23597607 0.18269147 0.55053973 0.33649558 0.62810654 0.44076231 0.52776061 0.45447509 0.40500959 0.47856507 0.24456555 0.71455793 0.30177950 0.48862677 0.26795968 0.64187533 0.36324332 0.43927806 0.51840719 0.65756276 0.77679545 0.09286063 0.43889921 0.28555164 0.51461436 0.51926998 0.79564190 0.74471764 0.35127693 0.32371937 0.68239129 0.76307047 0.44683335 0.86777479 0.67410031 0.44724586 0.37906367 0.03841895 0.32406620 0.92371908 0.41100024 0.63913706 0.73537092 0.46454841 0.23978770 0.97046903 0.48010018 0.47498180 0.64652066 0.39855794 0.74134720 0.20083357 0.52176071 0.78971552 0.63302268 0.07127083 0.18213112 0.23447386 0.36338406 0.44868853 0.21059160 0.45868356 0.40815905 0.19710615 0.97860872 0.33672271 0.55316665 0.86777479 0.30971174 0.40077630 0.34009313 0.51308101 0.36691787 0.13222521 0.62490471 0.09186596 0.84455009 0.74774829 0.13647258 0.44683335 0.05242810 0.52390899 0.32782627 0.58966185 0.77192792 0.50741199 0.40712047
0.39113724 0.21135949 0.41555575 0.49251451 0.22939871 0.47297264 0.45616911 0.56736453 0.41950629 0.09612974 0.19876484 0.64750074 0.37813641 0.45610330 0.03412294 0.36747456 0.19563209 0.83138876 0.69705871 0.30960390 0.53624698 0.24871137 0.27360428 0.22483508 0.47985817 0.18501000 0.24658671 0.17201828 0.49437137 0.44189701 0.21156929 0.27372259 0.41440565 0.86320323 0.14087309 0.21131281 0.30889146 0.66872029 0.27006727 0.59469032 0.64729124 0.15645689 0.17182309 0.59803157 0.90387029 0.22939871 0.58241967 0.81457944 0.21700527 0.17294125 0.08682735 0.39955988 0.97249165 0.57055005 0.37217493 0.50595221 0.23117365 0.97029229 0.98968445 0.36533967 0.19455425 0.40264512 0.18499329 0.62115168 0.09219610 0.25376967 0.70092222 0.46973913 0.16193927 0.07923127 0.16806541 0.16354210 0.98827305 0.22766022 0.22495113 0.37536909 0.11331106 0.99254777 0.57939798 0.77060125 0.58241967 0.38375998 0.46145051 0.41701696 0.27416558 0.44581017 0.41758033 0.38040800 0.03852395 0.72606243 0.52208697 0.50910477 0.22939871 0.01900627 0.67691631 0.82164715 0.66049710 0.55502475 0.26081260 0.15558763
